top_words
"['requir', 'number', 'refund', 'reason', 'subscript', 'request', 'invoic', 'cancel', 'thi', 'servic', 'renew', 'account', 'longer', 'automat', 'pleas', 'moment', 'afford', 'thank', 'did', 'canva', 'proceed', 'veri', 'work', 'version', 'money', 'tri', 'trial', 'wa', 'expens', 'charg']"
"['trail', 'refund', 'request', 'free', 'cancel', 'invoic', 'number', 'reason', 'wa', 'charg', 'subscript', 'pleas', 'thi', 'money', 'onli', 'use', 'forgot', 'want', 'thank', 'end', 'befor', 'like', 'sign', 'tri', 'canva', 'afford', 'day', 'did', 'period', 'kind']"
"['problema', 'tipo', 'el', 'qué', 'trata', 'se', 'charg', 'descreva', 'qual', 'outro', 'canva', 'otra', 'card', 'subscript', 'cancel', 'describ', 'payment', 'want', 'use', 'help', 'thi', 'free', 'ask', 'tri', 'pro', 'hello', 'trial', 'credit', 'money', 'day']"
"['approv', 'did', 'thi', 'refund', 'request', 'number', 'invoic', 'reason', 'charg', 'subscript', 'wa', 'card', 'account', 'like', 'cancel', 'payment', 'credit', 'ani', 'issu', 'kind', 'problem', 'sign', 'receiv', 'alreadi', 'want', 'canva', 'describ', 'use', 'print', 'pleas']"
"['번호', '송장', 'refund', 'request', 'use', 'reason', 'number', 'anymor', 'period', 'did', 'paid', 'know', 'onc', 'automat', 'subscrib', 'credit', 'canva', 'trial', 'remain', 'card', 'forgot', 'ask', 'pleas', 'want', 'cancel', 'tri', 'wa', 'free', 'becaus', 'sorri']"
"['upgrad', 'refund', 'pro', 'want', 'reason', 'canva', 'invoic', 'number', 'request', 'charg', 'did', 'cancel', 'subscript', 'pleas', 'use', 'like', 'month', 'free', 'mistak', 'didn', 'account', 'thi', 'wa', 'plan', 'money', 'featur', 'paid', 'lite', 'site', 'away']"
"['deactiv', 'account', 'problem', 'money', 'describ', 'wa', 'kind', 'refund', 'subscript', 'issu', 'canva', 'charg', 'pleas', 'pro', 'card', 'number', 'activ', 'use', 'cancel', 'said', 'request', 'reason', 'invoic', 'thi', 'need', 'debit', 'day', 'month', 'return', 'longer']"
"['happi', 'refund', 'cancel', 'invoic', 'request', 'reason', 'number', 'subscript', 'thi', 'sign', 'don', 'app', 'use', 'money', 'month', 'forgot', 'want', 'veri', 'like', 'servic', 'unfortun', 'need', 'product', 'wa', 'kind', 've', 'tri', 'trial', 'got', 'canva']"
"['paus', 'problem', 'subscript', 'kind', 'month', 'describ', 'issu', 'use', 'option', 'account', 'cancel', 'canva', 'refund', 'like', 'thank', 'hi', 'wa', 'reactiv', 'pro', 'invoic', 'request', 'readi', 'pleas', 'charg', 'unless', 'think', 'onli', 'right', 'folder', 'thi']"
"['dure', 'time', 'refund', 'thi', 'use', 'invoic', 'number', 'didn', 'reason', 'request', 'cancel', 'subscript', 'charg', 'pandem', 'forgotten', 'wa', 'canva', 'did', 'trial', 'pay', 'greatli', 'colleg', 'afford', 'appreci', 'continu', 'thought', 'realiz', 'meant', 'just', 'like']"
"['29', '01', 'took', '30', 'yesterday', 'process', 'type', 'problem', 'sign', 'day', 'free', 'money', 'want', 'pro', 'account', 'describ', 'canva', 'refund', 'sue', 'return', 'trial']"
"['march', 'servic', 'agre', 'dure', '2020', 'onli', 'pay', 'sinc', 'free', 'want', 'trial', 'refund', 'thi', 'use', 'charg', 'invoic', 'reason', 'number', 'request', 'issu', 'kind', 'describ', 'problem']"
"['histori', 'templat', 'thi', 'gone', 'fix', 'previous', 'statement', 'notic', 'look', 'continu', 'onli', 'credit', 'use', 'charg', 'tri', 'automat', 'servic', 'card', 'free', 'issu', 'account', 'invoic', 'reason', 'number', 'request', 'refund']"
"['2018', 'moni', 'subscrib', 'item', 'simpli', 'dollar', 'thi', 'consent', 'site', 'fund', 'immedi', 'purchas', 'refund', 'servic', 'request', 'account', 'did', 'pleas', 'use', 'charg', 'invoic', 'reason', 'number', 'handl', 'highli', 'matter', 'commun', 'someon', 'bank', 'email']"
